split_name,document_id,origin_class,generation_channel,prob_ai,decision_ai,C
holdout_model_NVIDIA,nemotron_b031_P3_r2,A,nemotron,0.8992990472,1,0.1
holdout_model_NVIDIA,nemotron_b032_P1_r1,A,nemotron,0.9990063094,1,0.1
holdout_model_NVIDIA,nemotron_b032_P1_r2,A,nemotron,0.9996383803,1,0.1
holdout_model_NVIDIA,nemotron_b032_P2_r1,A,nemotron,0.9976625208,1,0.1
holdout_model_NVIDIA,nemotron_b032_P2_r2,A,nemotron,0.9942998464,1,0.1
holdout_model_NVIDIA,nemotron_b032_P3_r1,A,nemotron,0.7775307116,1,0.1
holdout_model_NVIDIA,nemotron_b032_P3_r2,A,nemotron,0.9961514674,1,0.1
holdout_model_NVIDIA,nemotron_b033_P1_r1,A,nemotron,0.9999434993,1,0.1
holdout_model_NVIDIA,nemotron_b033_P1_r2,A,nemotron,0.9998383109,1,0.1
holdout_model_NVIDIA,nemotron_b033_P2_r1,A,nemotron,0.9971657771,1,0.1
holdout_model_NVIDIA,nemotron_b033_P2_r2,A,nemotron,0.9989828840,1,0.1
holdout_model_NVIDIA,nemotron_b033_P3_r1,A,nemotron,0.8990682457,1,0.1
holdout_model_NVIDIA,nemotron_b033_P3_r2,A,nemotron,0.2036297647,0,0.1
holdout_model_NVIDIA,nemotron_b034_P1_r1,A,nemotron,0.9680049662,1,0.1
holdout_model_NVIDIA,nemotron_b034_P1_r2,A,nemotron,0.9898973630,1,0.1
holdout_model_NVIDIA,nemotron_b034_P2_r1,A,nemotron,0.9999623147,1,0.1
holdout_model_NVIDIA,nemotron_b034_P2_r2,A,nemotron,0.9976833788,1,0.1
holdout_model_NVIDIA,nemotron_b034_P3_r1,A,nemotron,0.9785161125,1,0.1
holdout_model_NVIDIA,nemotron_b034_P3_r2,A,nemotron,0.9847532010,1,0.1
holdout_model_NVIDIA,nemotron_b035_P1_r1,A,nemotron,0.9534806705,1,0.1
holdout_model_NVIDIA,nemotron_b035_P1_r2,A,nemotron,0.9534413039,1,0.1
holdout_model_NVIDIA,nemotron_b035_P2_r1,A,nemotron,0.9673689104,1,0.1
holdout_model_NVIDIA,nemotron_b035_P2_r2,A,nemotron,0.9874434968,1,0.1
holdout_model_NVIDIA,nemotron_b035_P3_r1,A,nemotron,0.0885910952,0,0.1
holdout_model_NVIDIA,nemotron_b035_P3_r2,A,nemotron,0.2473943678,0,0.1
holdout_model_NVIDIA,nemotron_b036_P1_r1,A,nemotron,0.9776396046,1,0.1
holdout_model_NVIDIA,nemotron_b036_P1_r2,A,nemotron,0.9806037989,1,0.1
holdout_model_NVIDIA,nemotron_b036_P2_r1,A,nemotron,0.9990868403,1,0.1
holdout_model_NVIDIA,nemotron_b036_P2_r2,A,nemotron,0.9979375838,1,0.1
holdout_model_NVIDIA,nemotron_b036_P3_r1,A,nemotron,0.9954211871,1,0.1
holdout_model_NVIDIA,nemotron_b036_P3_r2,A,nemotron,0.9694121285,1,0.1
holdout_model_NVIDIA,nemotron_b037_P1_r1,A,nemotron,0.9701346899,1,0.1
holdout_model_NVIDIA,nemotron_b037_P1_r2,A,nemotron,0.9922751392,1,0.1
holdout_model_NVIDIA,nemotron_b037_P2_r1,A,nemotron,0.9998971106,1,0.1
holdout_model_NVIDIA,nemotron_b037_P2_r2,A,nemotron,0.9932443540,1,0.1
holdout_model_NVIDIA,nemotron_b037_P3_r1,A,nemotron,0.7001899360,1,0.1
holdout_model_NVIDIA,nemotron_b037_P3_r2,A,nemotron,0.6071649898,1,0.1
holdout_model_NVIDIA,nemotron_b038_P1_r1,A,nemotron,0.9998415649,1,0.1
holdout_model_NVIDIA,nemotron_b038_P1_r2,A,nemotron,0.9985188669,1,0.1
holdout_model_NVIDIA,nemotron_b038_P2_r1,A,nemotron,0.9997002971,1,0.1
holdout_model_NVIDIA,nemotron_b038_P2_r2,A,nemotron,0.9991066590,1,0.1
holdout_model_NVIDIA,nemotron_b038_P3_r1,A,nemotron,0.9558314107,1,0.1
holdout_model_NVIDIA,nemotron_b038_P3_r2,A,nemotron,0.9923500980,1,0.1
holdout_model_NVIDIA,nemotron_b039_P1_r1,A,nemotron,0.9823941571,1,0.1
holdout_model_NVIDIA,nemotron_b039_P1_r2,A,nemotron,0.9867319863,1,0.1
holdout_model_NVIDIA,nemotron_b039_P2_r1,A,nemotron,0.9999509670,1,0.1
holdout_model_NVIDIA,nemotron_b039_P2_r2,A,nemotron,0.9990445052,1,0.1
holdout_model_NVIDIA,nemotron_b039_P3_r1,A,nemotron,0.9672134970,1,0.1
holdout_model_NVIDIA,nemotron_b039_P3_r2,A,nemotron,0.9598587432,1,0.1
holdout_model_NVIDIA,nemotron_b040_P1_r1,A,nemotron,0.9997572350,1,0.1
holdout_model_NVIDIA,nemotron_b040_P1_r2,A,nemotron,0.9746741651,1,0.1
holdout_model_NVIDIA,nemotron_b040_P2_r1,A,nemotron,0.9991132615,1,0.1
holdout_model_NVIDIA,nemotron_b040_P2_r2,A,nemotron,0.9870373132,1,0.1
holdout_model_NVIDIA,nemotron_b040_P3_r1,A,nemotron,0.9846595836,1,0.1
holdout_model_NVIDIA,nemotron_b040_P3_r2,A,nemotron,0.9688782708,1,0.1
holdout_model_NVIDIA,nemotron_b041_P1_r1,A,nemotron,0.9921656748,1,0.1
holdout_model_NVIDIA,nemotron_b041_P1_r2,A,nemotron,0.9773639486,1,0.1
holdout_model_NVIDIA,nemotron_b041_P2_r1,A,nemotron,0.9980758302,1,0.1
holdout_model_NVIDIA,nemotron_b041_P2_r2,A,nemotron,0.9887808617,1,0.1
holdout_model_NVIDIA,nemotron_b041_P3_r1,A,nemotron,0.7705279616,1,0.1
holdout_model_NVIDIA,nemotron_b041_P3_r2,A,nemotron,0.9259715501,1,0.1
holdout_model_NVIDIA,nemotron_b042_P1_r1,A,nemotron,0.9971511286,1,0.1
holdout_model_NVIDIA,nemotron_b042_P1_r2,A,nemotron,0.9775818827,1,0.1
holdout_model_NVIDIA,nemotron_b042_P2_r1,A,nemotron,0.9973774180,1,0.1
holdout_model_NVIDIA,nemotron_b042_P2_r2,A,nemotron,0.9971909140,1,0.1
holdout_model_NVIDIA,nemotron_b042_P3_r1,A,nemotron,0.9064834930,1,0.1
holdout_model_NVIDIA,nemotron_b042_P3_r2,A,nemotron,0.9711456197,1,0.1
holdout_model_NVIDIA,nemotron_b043_P1_r1,A,nemotron,0.9999202557,1,0.1
holdout_model_NVIDIA,nemotron_b043_P1_r2,A,nemotron,0.9958786814,1,0.1
holdout_model_NVIDIA,nemotron_b043_P2_r1,A,nemotron,0.9993891452,1,0.1
holdout_model_NVIDIA,nemotron_b043_P2_r2,A,nemotron,0.9999979946,1,0.1
holdout_model_NVIDIA,nemotron_b043_P3_r1,A,nemotron,0.0433911900,0,0.1
holdout_model_NVIDIA,nemotron_b043_P3_r2,A,nemotron,0.9066127904,1,0.1
holdout_model_NVIDIA,nemotron_b044_P1_r1,A,nemotron,0.9981930543,1,0.1
holdout_model_NVIDIA,nemotron_b044_P1_r2,A,nemotron,0.9998245036,1,0.1
holdout_model_NVIDIA,nemotron_b044_P2_r1,A,nemotron,0.9963139112,1,0.1
holdout_model_NVIDIA,nemotron_b044_P2_r2,A,nemotron,0.9998433302,1,0.1
holdout_model_NVIDIA,nemotron_b044_P3_r1,A,nemotron,0.9890178808,1,0.1
holdout_model_NVIDIA,nemotron_b044_P3_r2,A,nemotron,0.9099390385,1,0.1
holdout_model_NVIDIA,nemotron_b045_P1_r1,A,nemotron,0.9877189490,1,0.1
holdout_model_NVIDIA,nemotron_b045_P1_r2,A,nemotron,0.9998286730,1,0.1
holdout_model_NVIDIA,nemotron_b045_P2_r1,A,nemotron,0.9984259705,1,0.1
holdout_model_NVIDIA,nemotron_b045_P2_r2,A,nemotron,0.9936662128,1,0.1
holdout_model_NVIDIA,nemotron_b045_P3_r1,A,nemotron,0.9312289742,1,0.1
holdout_model_NVIDIA,nemotron_b045_P3_r2,A,nemotron,0.8460777557,1,0.1
holdout_model_OpenAI,gpt_b001_P1_r1,A,gpt,0.8332695555,1,0.1
holdout_model_OpenAI,gpt_b001_P1_r2,A,gpt,0.1442061796,0,0.1
holdout_model_OpenAI,gpt_b001_P2_r1,A,gpt,0.9900378257,1,0.1
holdout_model_OpenAI,gpt_b001_P2_r2,A,gpt,0.9817515617,1,0.1
holdout_model_OpenAI,gpt_b001_P3_r1,A,gpt,0.8533501246,1,0.1
holdout_model_OpenAI,gpt_b001_P3_r2,A,gpt,0.4559593058,0,0.1
holdout_model_OpenAI,gpt_b002_P1_r1,A,gpt,0.8421445788,1,0.1
holdout_model_OpenAI,gpt_b002_P1_r2,A,gpt,0.4087242308,0,0.1
holdout_model_OpenAI,gpt_b002_P2_r1,A,gpt,0.9975829311,1,0.1
holdout_model_OpenAI,gpt_b002_P2_r2,A,gpt,0.9388390578,1,0.1
holdout_model_OpenAI,gpt_b002_P3_r1,A,gpt,0.8930914769,1,0.1
holdout_model_OpenAI,gpt_b002_P3_r2,A,gpt,0.2137671484,0,0.1
holdout_model_OpenAI,gpt_b003_P1_r1,A,gpt,0.9233083135,1,0.1
holdout_model_OpenAI,gpt_b003_P1_r2,A,gpt,0.9549315939,1,0.1
holdout_model_OpenAI,gpt_b003_P2_r1,A,gpt,0.9953401992,1,0.1
holdout_model_OpenAI,gpt_b003_P2_r2,A,gpt,0.9959568883,1,0.1
holdout_model_OpenAI,gpt_b003_P3_r1,A,gpt,0.8821106958,1,0.1
holdout_model_OpenAI,gpt_b003_P3_r2,A,gpt,0.7981566563,1,0.1
holdout_model_OpenAI,gpt_b004_P1_r1,A,gpt,0.5322813368,1,0.1
holdout_model_OpenAI,gpt_b004_P1_r2,A,gpt,0.8677217907,1,0.1
holdout_model_OpenAI,gpt_b004_P2_r1,A,gpt,0.9961176228,1,0.1
holdout_model_OpenAI,gpt_b004_P2_r2,A,gpt,0.9288595554,1,0.1
holdout_model_OpenAI,gpt_b004_P3_r1,A,gpt,0.5962582080,1,0.1
holdout_model_OpenAI,gpt_b004_P3_r2,A,gpt,0.0640430443,0,0.1
holdout_model_OpenAI,gpt_b005_P1_r1,A,gpt,0.9636001536,1,0.1
holdout_model_OpenAI,gpt_b005_P1_r2,A,gpt,0.8596871925,1,0.1
holdout_model_OpenAI,gpt_b005_P2_r1,A,gpt,0.9978225642,1,0.1
holdout_model_OpenAI,gpt_b005_P2_r2,A,gpt,0.9935101504,1,0.1
holdout_model_OpenAI,gpt_b005_P3_r1,A,gpt,0.9583049308,1,0.1
holdout_model_OpenAI,gpt_b005_P3_r2,A,gpt,0.9889511295,1,0.1
holdout_model_OpenAI,gpt_b006_P1_r1,A,gpt,0.7831925713,1,0.1
holdout_model_OpenAI,gpt_b006_P1_r2,A,gpt,0.5425382992,1,0.1
holdout_model_OpenAI,gpt_b006_P2_r1,A,gpt,0.9942030414,1,0.1
holdout_model_OpenAI,gpt_b006_P2_r2,A,gpt,0.9848623812,1,0.1
holdout_model_OpenAI,gpt_b006_P3_r1,A,gpt,0.7149680672,1,0.1
holdout_model_OpenAI,gpt_b006_P3_r2,A,gpt,0.8533811305,1,0.1
holdout_model_OpenAI,gpt_b007_P1_r1,A,gpt,0.7047636053,1,0.1
holdout_model_OpenAI,gpt_b007_P1_r2,A,gpt,0.9832283822,1,0.1
holdout_model_OpenAI,gpt_b007_P2_r1,A,gpt,0.9926747502,1,0.1
holdout_model_OpenAI,gpt_b007_P2_r2,A,gpt,0.9931583908,1,0.1
holdout_model_OpenAI,gpt_b007_P3_r1,A,gpt,0.7838063099,1,0.1
holdout_model_OpenAI,gpt_b007_P3_r2,A,gpt,0.9758691263,1,0.1
holdout_model_OpenAI,gpt_b008_P1_r1,A,gpt,0.8726784391,1,0.1
holdout_model_OpenAI,gpt_b008_P1_r2,A,gpt,0.9534655670,1,0.1
holdout_model_OpenAI,gpt_b008_P2_r1,A,gpt,0.9944533506,1,0.1
holdout_model_OpenAI,gpt_b008_P2_r2,A,gpt,0.9985909328,1,0.1
holdout_model_OpenAI,gpt_b008_P3_r1,A,gpt,0.8087303831,1,0.1
holdout_model_OpenAI,gpt_b008_P3_r2,A,gpt,0.9798481835,1,0.1
holdout_model_OpenAI,gpt_b009_P1_r1,A,gpt,0.9540257690,1,0.1
holdout_model_OpenAI,gpt_b009_P1_r2,A,gpt,0.6167598347,1,0.1
holdout_model_OpenAI,gpt_b009_P2_r1,A,gpt,0.9617550764,1,0.1
holdout_model_OpenAI,gpt_b009_P2_r2,A,gpt,0.9900618207,1,0.1
holdout_model_OpenAI,gpt_b009_P3_r1,A,gpt,0.8904330664,1,0.1
holdout_model_OpenAI,gpt_b009_P3_r2,A,gpt,0.6247008925,1,0.1
holdout_model_OpenAI,gpt_b010_P1_r1,A,gpt,0.5940814801,1,0.1
holdout_model_OpenAI,gpt_b010_P1_r2,A,gpt,0.9539313994,1,0.1
holdout_model_OpenAI,gpt_b010_P2_r1,A,gpt,0.9860847312,1,0.1
holdout_model_OpenAI,gpt_b010_P2_r2,A,gpt,0.8699159410,1,0.1
holdout_model_OpenAI,gpt_b010_P3_r1,A,gpt,0.2653113628,0,0.1
holdout_model_OpenAI,gpt_b010_P3_r2,A,gpt,0.8687296966,1,0.1
holdout_model_OpenAI,gpt_b011_P1_r1,A,gpt,0.9743941034,1,0.1
holdout_model_OpenAI,gpt_b011_P1_r2,A,gpt,0.9868468697,1,0.1
holdout_model_OpenAI,gpt_b011_P2_r1,A,gpt,0.9993131115,1,0.1
holdout_model_OpenAI,gpt_b011_P2_r2,A,gpt,0.9984847047,1,0.1
holdout_model_OpenAI,gpt_b011_P3_r1,A,gpt,0.9422581475,1,0.1
holdout_model_OpenAI,gpt_b011_P3_r2,A,gpt,0.9892737437,1,0.1
holdout_model_OpenAI,gpt_b012_P1_r1,A,gpt,0.9012966668,1,0.1
holdout_model_OpenAI,gpt_b012_P1_r2,A,gpt,0.9617177813,1,0.1
holdout_model_OpenAI,gpt_b012_P2_r1,A,gpt,0.9788462215,1,0.1
holdout_model_OpenAI,gpt_b012_P2_r2,A,gpt,0.9840789976,1,0.1
holdout_model_OpenAI,gpt_b012_P3_r1,A,gpt,0.6564089381,1,0.1
holdout_model_OpenAI,gpt_b012_P3_r2,A,gpt,0.8330709363,1,0.1
holdout_model_OpenAI,gpt_b013_P1_r1,A,gpt,0.9698361598,1,0.1
holdout_model_OpenAI,gpt_b013_P1_r2,A,gpt,0.9599533657,1,0.1
holdout_model_OpenAI,gpt_b013_P2_r1,A,gpt,0.9894504772,1,0.1
holdout_model_OpenAI,gpt_b013_P2_r2,A,gpt,0.9695622762,1,0.1
holdout_model_OpenAI,gpt_b013_P3_r1,A,gpt,0.6815543562,1,0.1
holdout_model_OpenAI,gpt_b013_P3_r2,A,gpt,0.8331001468,1,0.1
holdout_model_OpenAI,gpt_b014_P1_r1,A,gpt,0.9705421738,1,0.1
holdout_model_OpenAI,gpt_b014_P1_r2,A,gpt,0.9766771874,1,0.1
holdout_model_OpenAI,gpt_b014_P2_r1,A,gpt,0.9989010595,1,0.1
holdout_model_OpenAI,gpt_b014_P2_r2,A,gpt,0.9996753205,1,0.1
holdout_model_OpenAI,gpt_b014_P3_r1,A,gpt,0.9271667786,1,0.1
holdout_model_OpenAI,gpt_b014_P3_r2,A,gpt,0.8889754926,1,0.1
holdout_model_OpenAI,gpt_b015_P1_r1,A,gpt,0.9794576344,1,0.1
holdout_model_OpenAI,gpt_b015_P1_r2,A,gpt,0.9629889720,1,0.1
holdout_model_OpenAI,gpt_b015_P2_r1,A,gpt,0.9933338064,1,0.1
holdout_model_OpenAI,gpt_b015_P2_r2,A,gpt,0.9969217105,1,0.1
holdout_model_OpenAI,gpt_b015_P3_r1,A,gpt,0.9633818479,1,0.1
holdout_model_OpenAI,gpt_b015_P3_r2,A,gpt,0.8993172907,1,0.1
holdout_model_OpenAI,gpt_b016_P1_r1,A,gpt,0.9839139161,1,0.1
holdout_model_OpenAI,gpt_b016_P1_r2,A,gpt,0.9059349576,1,0.1
holdout_model_OpenAI,gpt_b016_P2_r1,A,gpt,0.9989181252,1,0.1
holdout_model_OpenAI,gpt_b016_P2_r2,A,gpt,0.9972485500,1,0.1
holdout_model_OpenAI,gpt_b016_P3_r1,A,gpt,0.9963481775,1,0.1
holdout_model_OpenAI,gpt_b016_P3_r2,A,gpt,0.9567420385,1,0.1
holdout_model_OpenAI,gpt_b017_P1_r1,A,gpt,0.9302059318,1,0.1
holdout_model_OpenAI,gpt_b017_P1_r2,A,gpt,0.7110025426,1,0.1
holdout_model_OpenAI,gpt_b017_P2_r1,A,gpt,0.9941894812,1,0.1
holdout_model_OpenAI,gpt_b017_P2_r2,A,gpt,0.9906446445,1,0.1
holdout_model_OpenAI,gpt_b017_P3_r1,A,gpt,0.9934292905,1,0.1
holdout_model_OpenAI,gpt_b017_P3_r2,A,gpt,0.9500661092,1,0.1
holdout_model_OpenAI,gpt_b018_P1_r1,A,gpt,0.9715791854,1,0.1
holdout_model_OpenAI,gpt_b018_P1_r2,A,gpt,0.9631906172,1,0.1
holdout_model_OpenAI,gpt_b018_P2_r1,A,gpt,0.9975593277,1,0.1
holdout_model_OpenAI,gpt_b018_P2_r2,A,gpt,0.9980987873,1,0.1
holdout_model_OpenAI,gpt_b018_P3_r1,A,gpt,0.9770128940,1,0.1
holdout_model_OpenAI,gpt_b018_P3_r2,A,gpt,0.9757176456,1,0.1
holdout_model_OpenAI,gpt_b019_P1_r1,A,gpt,0.9547147384,1,0.1
holdout_model_OpenAI,gpt_b019_P1_r2,A,gpt,0.9535914594,1,0.1
holdout_model_OpenAI,gpt_b019_P2_r1,A,gpt,0.9975238917,1,0.1
holdout_model_OpenAI,gpt_b019_P2_r2,A,gpt,0.9803065211,1,0.1
holdout_model_OpenAI,gpt_b019_P3_r1,A,gpt,0.9133476747,1,0.1
holdout_model_OpenAI,gpt_b019_P3_r2,A,gpt,0.8608263317,1,0.1
holdout_model_OpenAI,gpt_b020_P1_r1,A,gpt,0.9615323368,1,0.1
holdout_model_OpenAI,gpt_b020_P1_r2,A,gpt,0.9875449025,1,0.1
holdout_model_OpenAI,gpt_b020_P2_r1,A,gpt,0.9927438804,1,0.1
holdout_model_OpenAI,gpt_b020_P2_r2,A,gpt,0.9945507201,1,0.1
holdout_model_OpenAI,gpt_b020_P3_r1,A,gpt,0.9850825351,1,0.1
holdout_model_OpenAI,gpt_b020_P3_r2,A,gpt,0.9633787844,1,0.1
holdout_model_OpenAI,gpt_b021_P1_r1,A,gpt,0.9313119574,1,0.1
holdout_model_OpenAI,gpt_b021_P1_r2,A,gpt,0.9941243785,1,0.1
holdout_model_OpenAI,gpt_b021_P2_r1,A,gpt,0.9948760613,1,0.1
holdout_model_OpenAI,gpt_b021_P2_r2,A,gpt,0.9943863854,1,0.1
holdout_model_OpenAI,gpt_b021_P3_r1,A,gpt,0.9795629677,1,0.1
holdout_model_OpenAI,gpt_b021_P3_r2,A,gpt,0.9803591343,1,0.1
holdout_model_OpenAI,gpt_b022_P1_r1,A,gpt,0.9645172136,1,0.1
holdout_model_OpenAI,gpt_b022_P1_r2,A,gpt,0.9553162420,1,0.1
holdout_model_OpenAI,gpt_b022_P2_r1,A,gpt,0.9982505494,1,0.1
holdout_model_OpenAI,gpt_b022_P2_r2,A,gpt,0.9963441208,1,0.1
holdout_model_OpenAI,gpt_b022_P3_r1,A,gpt,0.9249825755,1,0.1
holdout_model_OpenAI,gpt_b022_P3_r2,A,gpt,0.9579289796,1,0.1
holdout_model_OpenAI,gpt_b023_P1_r1,A,gpt,0.9516907825,1,0.1
holdout_model_OpenAI,gpt_b023_P1_r2,A,gpt,0.9952181902,1,0.1
holdout_model_OpenAI,gpt_b023_P2_r1,A,gpt,0.9964029199,1,0.1
holdout_model_OpenAI,gpt_b023_P2_r2,A,gpt,0.9970348398,1,0.1
holdout_model_OpenAI,gpt_b023_P3_r1,A,gpt,0.5228823949,1,0.1
holdout_model_OpenAI,gpt_b023_P3_r2,A,gpt,0.7741030802,1,0.1
holdout_model_OpenAI,gpt_b024_P1_r1,A,gpt,0.9902180476,1,0.1
holdout_model_OpenAI,gpt_b024_P1_r2,A,gpt,0.9807210493,1,0.1
holdout_model_OpenAI,gpt_b024_P2_r1,A,gpt,0.9965303931,1,0.1
holdout_model_OpenAI,gpt_b024_P2_r2,A,gpt,0.9975797084,1,0.1
holdout_model_OpenAI,gpt_b024_P3_r1,A,gpt,0.9350052232,1,0.1
holdout_model_OpenAI,gpt_b024_P3_r2,A,gpt,0.9736544065,1,0.1
holdout_model_OpenAI,gpt_b025_P1_r1,A,gpt,0.9908981155,1,0.1
holdout_model_OpenAI,gpt_b025_P1_r2,A,gpt,0.9935056328,1,0.1
holdout_model_OpenAI,gpt_b025_P2_r1,A,gpt,0.9974135049,1,0.1
holdout_model_OpenAI,gpt_b025_P2_r2,A,gpt,0.9977299539,1,0.1
holdout_model_OpenAI,gpt_b025_P3_r1,A,gpt,0.9969319858,1,0.1
holdout_model_OpenAI,gpt_b025_P3_r2,A,gpt,0.8856508808,1,0.1
holdout_model_OpenAI,gpt_b026_P1_r1,A,gpt,0.9718840039,1,0.1
holdout_model_OpenAI,gpt_b026_P1_r2,A,gpt,0.7003504010,1,0.1
holdout_model_OpenAI,gpt_b026_P2_r1,A,gpt,0.9992971029,1,0.1
holdout_model_OpenAI,gpt_b026_P2_r2,A,gpt,0.9901250776,1,0.1
holdout_model_OpenAI,gpt_b026_P3_r1,A,gpt,0.9937906010,1,0.1
holdout_model_OpenAI,gpt_b026_P3_r2,A,gpt,0.9467484884,1,0.1
holdout_model_OpenAI,gpt_b027_P1_r1,A,gpt,0.9828411769,1,0.1
holdout_model_OpenAI,gpt_b027_P1_r2,A,gpt,0.9373974958,1,0.1
holdout_model_OpenAI,gpt_b027_P2_r1,A,gpt,0.9584276704,1,0.1
holdout_model_OpenAI,gpt_b027_P2_r2,A,gpt,0.9458654168,1,0.1
holdout_model_OpenAI,gpt_b027_P3_r1,A,gpt,0.9850845489,1,0.1
holdout_model_OpenAI,gpt_b027_P3_r2,A,gpt,0.9768839829,1,0.1
holdout_model_OpenAI,gpt_b028_P1_r1,A,gpt,0.9651157090,1,0.1
holdout_model_OpenAI,gpt_b028_P1_r2,A,gpt,0.9139584835,1,0.1
holdout_model_OpenAI,gpt_b028_P2_r1,A,gpt,0.9915344759,1,0.1
holdout_model_OpenAI,gpt_b028_P2_r2,A,gpt,0.9962035972,1,0.1
holdout_model_OpenAI,gpt_b028_P3_r1,A,gpt,0.9549002310,1,0.1
holdout_model_OpenAI,gpt_b028_P3_r2,A,gpt,0.7322187963,1,0.1
holdout_model_OpenAI,gpt_b029_P1_r1,A,gpt,0.8205205181,1,0.1
holdout_model_OpenAI,gpt_b029_P1_r2,A,gpt,0.6527103978,1,0.1
holdout_model_OpenAI,gpt_b029_P2_r1,A,gpt,0.9946747674,1,0.1
holdout_model_OpenAI,gpt_b029_P2_r2,A,gpt,0.9924950603,1,0.1
holdout_model_OpenAI,gpt_b029_P3_r1,A,gpt,0.9188893305,1,0.1
holdout_model_OpenAI,gpt_b029_P3_r2,A,gpt,0.7145697734,1,0.1
holdout_model_OpenAI,gpt_b030_P1_r1,A,gpt,0.9579705917,1,0.1
holdout_model_OpenAI,gpt_b030_P1_r2,A,gpt,0.8993545581,1,0.1
holdout_model_OpenAI,gpt_b030_P2_r1,A,gpt,0.9978664665,1,0.1
holdout_model_OpenAI,gpt_b030_P2_r2,A,gpt,0.9960003568,1,0.1
holdout_model_OpenAI,gpt_b030_P3_r1,A,gpt,0.9252339135,1,0.1
holdout_model_OpenAI,gpt_b030_P3_r2,A,gpt,0.9313854631,1,0.1
holdout_model_OpenAI,gpt_b031_P1_r1,A,gpt,0.9903669985,1,0.1
holdout_model_OpenAI,gpt_b031_P1_r2,A,gpt,0.9915620899,1,0.1
holdout_model_OpenAI,gpt_b031_P2_r1,A,gpt,0.9981547720,1,0.1
holdout_model_OpenAI,gpt_b031_P2_r2,A,gpt,0.9958722921,1,0.1
holdout_model_OpenAI,gpt_b031_P3_r1,A,gpt,0.9038660739,1,0.1
holdout_model_OpenAI,gpt_b031_P3_r2,A,gpt,0.9919988299,1,0.1
holdout_model_OpenAI,gpt_b032_P1_r1,A,gpt,0.9973692028,1,0.1
holdout_model_OpenAI,gpt_b032_P1_r2,A,gpt,0.9663582084,1,0.1
holdout_model_OpenAI,gpt_b032_P2_r1,A,gpt,0.9976599218,1,0.1
holdout_model_OpenAI,gpt_b032_P2_r2,A,gpt,0.9985573582,1,0.1
holdout_model_OpenAI,gpt_b032_P3_r1,A,gpt,0.9923905452,1,0.1
holdout_model_OpenAI,gpt_b032_P3_r2,A,gpt,0.9805652561,1,0.1
holdout_model_OpenAI,gpt_b033_P1_r1,A,gpt,0.9836455529,1,0.1
holdout_model_OpenAI,gpt_b033_P1_r2,A,gpt,0.9943298098,1,0.1
holdout_model_OpenAI,gpt_b033_P2_r1,A,gpt,0.9993248833,1,0.1
holdout_model_OpenAI,gpt_b033_P2_r2,A,gpt,0.9991457216,1,0.1
holdout_model_OpenAI,gpt_b033_P3_r1,A,gpt,0.9844529070,1,0.1
holdout_model_OpenAI,gpt_b033_P3_r2,A,gpt,0.9455176260,1,0.1
holdout_model_OpenAI,gpt_b034_P1_r1,A,gpt,0.9932656026,1,0.1
holdout_model_OpenAI,gpt_b034_P1_r2,A,gpt,0.9960324832,1,0.1
holdout_model_OpenAI,gpt_b034_P2_r1,A,gpt,0.9918546130,1,0.1
holdout_model_OpenAI,gpt_b034_P2_r2,A,gpt,0.9997698572,1,0.1
holdout_model_OpenAI,gpt_b034_P3_r1,A,gpt,0.8447611154,1,0.1
holdout_model_OpenAI,gpt_b034_P3_r2,A,gpt,0.9508781119,1,0.1
holdout_model_OpenAI,gpt_b035_P1_r1,A,gpt,0.9836950762,1,0.1
holdout_model_OpenAI,gpt_b035_P1_r2,A,gpt,0.9838607879,1,0.1
holdout_model_OpenAI,gpt_b035_P2_r1,A,gpt,0.9962460724,1,0.1
holdout_model_OpenAI,gpt_b035_P2_r2,A,gpt,0.9995536133,1,0.1
holdout_model_OpenAI,gpt_b035_P3_r1,A,gpt,0.9669790549,1,0.1
holdout_model_OpenAI,gpt_b035_P3_r2,A,gpt,0.9050765191,1,0.1
holdout_model_OpenAI,gpt_b036_P1_r1,A,gpt,0.9934062812,1,0.1
holdout_model_OpenAI,gpt_b036_P1_r2,A,gpt,0.9968750949,1,0.1
holdout_model_OpenAI,gpt_b036_P2_r1,A,gpt,0.9992215505,1,0.1
holdout_model_OpenAI,gpt_b036_P2_r2,A,gpt,0.9975276402,1,0.1
holdout_model_OpenAI,gpt_b036_P3_r1,A,gpt,0.9667193181,1,0.1
holdout_model_OpenAI,gpt_b036_P3_r2,A,gpt,0.9203795949,1,0.1
holdout_model_OpenAI,gpt_b037_P1_r1,A,gpt,0.9909039738,1,0.1
holdout_model_OpenAI,gpt_b037_P1_r2,A,gpt,0.9929643720,1,0.1
holdout_model_OpenAI,gpt_b037_P2_r1,A,gpt,0.9967288223,1,0.1
holdout_model_OpenAI,gpt_b037_P2_r2,A,gpt,0.9979178625,1,0.1
holdout_model_OpenAI,gpt_b037_P3_r1,A,gpt,0.9945746894,1,0.1
holdout_model_OpenAI,gpt_b037_P3_r2,A,gpt,0.9401597215,1,0.1
holdout_model_OpenAI,gpt_b038_P1_r1,A,gpt,0.9439051649,1,0.1
holdout_model_OpenAI,gpt_b038_P1_r2,A,gpt,0.9760950938,1,0.1
holdout_model_OpenAI,gpt_b038_P2_r1,A,gpt,0.9987699251,1,0.1
holdout_model_OpenAI,gpt_b038_P2_r2,A,gpt,0.9986845568,1,0.1
